StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1,f1,f2,f3,f4,q1,q2_1,q2_2,q2_3,q2_4,q3,q5,q6,q7,q8,q8s1,q8s2,transaction_id
2025/9/10 21:41,2025/9/10 21:42,0,100,82,1,2025/9/10 21:42,R_7Yvt4uvMK7Wn4Nr,,,,,19.4359,-98.9445,anonymous,JA,1,1,52,3,4,1,1,1,1,1,1,1,4,3,1,2,,54vnYwmwEKpjVBgt4nsmZY
2025/9/10 21:40,2025/9/10 21:43,0,100,172,1,2025/9/10 21:43,R_6pVvs8jqyEqgxUN,,,,,19.7304,-103.4866,anonymous,JA,1,1,45,6,2,5,2,1,2,3,2,1,3,2,2,2,,7euMV27a2FWwWAdeSaG3dT
2025/9/10 21:27,2025/9/10 21:44,0,100,1021,1,2025/9/10 21:44,R_1p2nVcYkSGc9Nxn,,,,,19.7134,-99.783,anonymous,JA,1,1,26,5,3,2,4,2,1,3,4,1,2,1,2,2,,6Ry63Msntahz6dJUsD8AY6
2025/9/10 21:39,2025/9/10 21:44,0,100,314,1,2025/9/10 21:44,R_60Z0ukulM4eHl5S,,,,,19.4163,-99.1838,anonymous,JA,1,1,50,5,2,1,2,2,1,2,4,2,3,1,3,,2,7oCfbuYezI6h6g8EhyrQwr
2025/9/10 21:37,2025/9/10 21:44,0,100,397,1,2025/9/10 21:44,R_7qQdECHyKtDZLqx,,,,,31.8815,-116.5925,anonymous,JA,1,1,46,5,2,2,2,2,2,2,2,2,3,2,3,,2,4LApHAb0jALw7EpndMtEZx
2025/9/10 21:41,2025/9/10 21:45,0,100,193,1,2025/9/10 21:45,R_50oBQNnyEHicqr7,,,,,19.54,-96.8891,anonymous,JA,1,1,48,2,1,3,1,1,1,1,1,2,3,1,2,1,,1njh0E9hMFTYcRrY52W8Rk
2025/9/10 21:31,2025/9/10 21:45,0,100,840,1,2025/9/10 21:45,R_32ZwLM6tul73Fhn,,,,,19.1716,-98.3943,anonymous,JA,1,2,45,5,5,5,2,2,2,2,5,2,4,2,2,1,,16xqdhnISq7WjmLZnZjyiS
2025/9/10 21:42,2025/9/10 21:45,0,100,167,1,2025/9/10 21:45,R_1dyArFfdGfDve8R,,,,,19.1816,-96.1869,anonymous,JA,1,1,51,3,2,2,2,2,2,3,4,2,3,1,2,3,,2SserxGP5otq77CQRsE6WC
2025/9/10 21:42,2025/9/10 21:45,0,100,158,1,2025/9/10 21:45,R_6wT5WlMhUYJ7Mlz,,,,,20.791,-103.4898,anonymous,JA,1,2,40,3,5,3,1,2,1,2,3,3,1,1,3,,3,6KcId7BD8slmZOmcTT9TtQ
2025/9/10 21:45,2025/9/10 21:47,0,100,118,1,2025/9/10 21:47,R_1GxqWvVLjt5pNNj,,,,,19.334,-99.2467,anonymous,JA,1,1,48,3,2,2,3,2,3,2,2,2,3,2,2,3,,2aUyZSNi3Nwbwi8pwR7K1b
2025/9/10 21:43,2025/9/10 21:48,0,100,337,1,2025/9/10 21:48,R_663AYu3qlT3Eyfo,,,,,19.3672,-99.5541,anonymous,JA,1,1,51,2,2,3,4,4,4,4,3,3,4,3,2,2,,5FWZoJkPxofiF5TXbYHYE1
2025/9/10 21:46,2025/9/10 21:48,0,100,141,1,2025/9/10 21:48,R_6vQ1n0xSnfUOJgJ,,,,,20.1241,-98.6983,anonymous,JA,1,2,58,2,2,1,2,3,2,2,1,2,3,1,3,,2,70mEg2GYCjp55Movegy8Si
2025/9/10 21:45,2025/9/10 21:49,0,100,254,1,2025/9/10 21:49,R_5upjVAvYoKF76bT,,,,,25.7437,-100.408,anonymous,JA,1,1,46,4,3,3,1,1,1,4,4,3,3,2,3,,1,058MMQHfhQoPv2SnYXl4R5
2025/9/10 21:46,2025/9/10 21:50,0,100,200,1,2025/9/10 21:50,R_10TMPMLv6D4wVgZ,,,,,19.3692,-99.1616,anonymous,JA,1,1,74,5,4,1,2,3,2,2,2,2,3,2,2,3,,1af8Y2v5Mh3wIi6ONUqy4g
2025/9/10 21:45,2025/9/10 21:50,0,100,309,1,2025/9/10 21:50,R_3kcuLAtJ4k9qJtn,,,,,19.3787,-99.1622,anonymous,JA,1,1,47,2,1,2,4,2,4,2,1,1,3,3,3,,2,50JimQpoH2WSPpRBgo0hLV
2025/9/10 21:47,2025/9/10 21:51,0,100,247,1,2025/9/10 21:51,R_1QALpFb0OWJ5yM6,,,,,19.4428,-99.0981,anonymous,JA,1,1,49,5,3,3,2,3,2,3,4,2,2,2,2,2,,3a3D0IGqID7drnD8ikZ2lF
2025/9/10 21:50,2025/9/10 21:52,0,100,75,1,2025/9/10 21:52,R_6hKlVyfMUSKjkLT,,,,,17.858,-97.7987,anonymous,JA,1,1,26,5,5,2,2,2,2,3,2,2,3,2,3,,2,2ySKHrIAmNnt5VWh9gwG5o
2025/9/10 21:50,2025/9/10 21:52,0,100,76,1,2025/9/10 21:52,R_1QyGOFJdqwrmAZY,,,,,19.3475,-99.134,anonymous,JA,1,2,21,5,2,4,1,2,1,2,2,2,3,2,1,3,,0G91RNEpPFQACuJZQJ3mLA
2025/9/10 21:51,2025/9/10 21:52,0,100,75,1,2025/9/10 21:52,R_6aQc9Kxe9tAwL85,,,,,25.8111,-100.6592,anonymous,JA,1,1,28,5,9,3,2,2,2,3,5,2,3,2,2,3,,6nbtdqrZMdIWBD2Ng1fGQG
2025/9/10 21:51,2025/9/10 21:52,0,100,50,1,2025/9/10 21:52,R_3o7PQ0vubnMMzVP,,,,,21.8081,-102.2975,anonymous,JA,1,2,28,3,1,1,1,1,1,1,1,1,1,1,1,1,,30qbDF0JxVGFI6SxWvcSwq
2025/9/10 21:50,2025/9/10 21:52,0,100,102,1,2025/9/10 21:52,R_7TXxSbtn7HWHoFr,,,,,29.0085,-111.6972,anonymous,JA,1,2,26,5,2,3,1,3,1,2,3,1,4,3,3,,2,3ZgJ6DLiGXhMfsoYYzZMsq
2025/9/10 21:50,2025/9/10 21:52,0,100,125,1,2025/9/10 21:52,R_5gNhnLw0rLfUebJ,,,,,19.4341,-99.1967,anonymous,JA,1,2,59,4,4,5,1,2,2,3,3,2,3,3,2,3,,4yL7ecLSxPG9lERcvHZ2XP
2025/9/10 21:51,2025/9/10 21:52,0,100,105,1,2025/9/10 21:52,R_5f1VJxBlDdh1mYa,,,,,19.4806,-99.2414,anonymous,JA,1,2,27,5,3,3,2,2,1,2,3,2,3,2,2,3,,6ud0l0A7BrVqBM2zXR6azk
2025/9/10 21:51,2025/9/10 21:52,0,100,86,1,2025/9/10 21:52,R_6dc3MR9urJNCVw7,,,,,31.6179,-106.3819,anonymous,JA,1,1,32,4,3,3,1,2,1,4,1,4,3,2,2,2,,1LQZwbiC54jomwn8ScFSxc
2025/9/10 21:51,2025/9/10 21:52,0,100,74,1,2025/9/10 21:52,R_1WCPz4t6Gcsqsht,,,,,19.4129,-99.1478,anonymous,JA,1,2,36,5,6,2,1,1,1,1,1,1,1,1,1,1,,2G7y1suPdBTHfbdkm2181Q
2025/9/10 21:42,2025/9/10 21:53,0,100,615,1,2025/9/10 21:53,R_5FaFqf80nEzToB3,,,,,18.9566,-99.2407,anonymous,JA,1,1,58,4,5,4,2,1,3,4,4,2,3,2,3,,2,530oDPykPFsxSSQdSIu4pw
2025/9/10 21:51,2025/9/10 21:53,0,100,77,1,2025/9/10 21:53,R_51p0uIKVP5W4Md8,,,,,19.1926,-96.2658,anonymous,JA,1,1,19,3,9,2,1,2,2,2,2,2,5,3,2,3,,25JxSCnnDWfZkpFaRO67bb
2025/9/10 21:51,2025/9/10 21:53,0,100,88,1,2025/9/10 21:53,R_6CvOqFPxpDM8cFv,,,,,20.6381,-103.348,anonymous,JA,1,2,36,5,7,1,1,2,2,1,2,2,4,1,2,2,,57ojQ72cry6i0Tv2DavBDe
2025/9/10 21:52,2025/9/10 21:53,0,100,67,1,2025/9/10 21:53,R_13JY2TtuiguSYwN,,,,,28.0104,-110.8626,anonymous,JA,1,1,18,3,9,1,3,4,2,4,3,3,2,2,2,3,,51BmrFisJcUHF7NBfXsTGv
2025/9/10 21:51,2025/9/10 21:53,0,100,151,1,2025/9/10 21:53,R_5BnA8rqsZWymWVP,,,,,25.5052,-103.3415,anonymous,JA,1,2,24,5,3,4,1,1,2,3,2,4,3,1,3,,1,5YFRpdm7d5K8TH1kTGZofO
2025/9/10 21:51,2025/9/10 21:53,0,100,109,1,2025/9/10 21:53,R_1fpGjZdX05sO5vK,,,,,19.4372,-99.0369,anonymous,JA,1,2,33,5,2,1,1,2,2,2,2,2,3,3,2,3,,7Kc4vttktlPxP8B2qWyTRK
2025/9/10 21:51,2025/9/10 21:53,0,100,113,1,2025/9/10 21:53,R_6TvOsjQ8Gw8WSJg,,,,,25.8239,-100.1906,anonymous,JA,1,1,22,3,2,2,2,2,2,2,3,2,1,2,2,2,,44Xz82IDr2XdstqXiqe0fO
2025/9/10 21:51,2025/9/10 21:53,0,100,129,1,2025/9/10 21:53,R_6mSv1Bja2IP7ldv,,,,,19.3684,-99.2064,anonymous,JA,1,1,25,5,2,3,2,3,1,2,3,2,2,4,2,2,,2LTJNfnesozLu5FE9FzXRk
2025/9/10 21:52,2025/9/10 21:53,0,100,81,1,2025/9/10 21:53,R_5hc1PTGjYA2Hfvb,,,,,16.8724,-99.752,anonymous,JA,1,2,43,5,3,3,1,2,2,3,3,1,2,2,1,2,,4kIykw55lrV34QAtFA0Bcz
2025/9/10 21:52,2025/9/10 21:53,0,100,113,1,2025/9/10 21:53,R_1MGXDUYiS4KWY4T,,,,,19.4155,-98.947,anonymous,JA,1,1,24,3,2,1,2,2,2,4,2,3,1,2,1,2,,2z9T1YDUOmT1xv5M1roY3c
2025/9/10 21:50,2025/9/10 21:53,0,100,191,1,2025/9/10 21:53,R_6kFgHc1gRPLYtf0,,,,,19.5662,-96.8368,anonymous,JA,1,1,24,3,1,3,2,2,2,2,3,2,4,1,2,2,,2Sbocs26JrbDzWCNyXPWUy
2025/9/10 21:52,2025/9/10 21:53,0,100,63,1,2025/9/10 21:53,R_6Wx601wc4bFFzTU,,,,,19.4806,-99.2414,anonymous,JA,1,1,28,5,8,1,2,2,1,3,2,3,2,1,2,2,,0JsBDZxxg02BHq3qytMXio
2025/9/10 21:51,2025/9/10 21:53,0,100,156,1,2025/9/10 21:53,R_5XmrSrAgNpUGwNT,,,,,28.998,-106.229,anonymous,JA,1,1,23,2,2,3,4,5,5,5,2,3,4,2,3,,3,4s1OntlUucqFS8cEdWhR8J
2025/9/10 21:52,2025/9/10 21:53,0,100,68,1,2025/9/10 21:53,R_6rIirupuhgfG6WQ,,,,,19.3818,-98.9781,anonymous,JA,1,2,37,3,3,3,2,2,2,3,2,2,3,2,2,3,,0AUdg8ldrvDciaq094PopA
2025/9/10 21:52,2025/9/10 21:53,0,100,65,1,2025/9/10 21:53,R_7lJG7jm61P4AH9r,,,,,19.0324,-98.2001,anonymous,JA,1,1,38,3,1,2,1,2,2,2,2,2,2,1,2,2,,45TiBbqBZJH4QEZR6zeDh6
2025/9/10 21:51,2025/9/10 21:54,0,100,137,1,2025/9/10 21:54,R_7xwV3xSTPZ8k5bz,,,,,19.4941,-99.1088,anonymous,JA,1,1,24,3,3,3,2,3,3,4,2,3,1,1,2,2,,3bzaf0ny3GSxDDvRzowT76
2025/9/10 21:51,2025/9/10 21:54,0,100,142,1,2025/9/10 21:54,R_1CIeCujFMhFNJTA,,,,,16.8238,-99.7601,anonymous,JA,1,1,43,5,9,1,4,1,1,4,1,2,2,1,2,1,,5441EPjxl084xus4B3do7d
2025/9/10 21:52,2025/9/10 21:54,0,100,105,1,2025/9/10 21:54,R_6FQe1eZNYHtrH9k,,,,,19.3475,-99.134,anonymous,JA,1,2,35,5,8,5,1,2,2,2,2,1,3,2,2,1,,4KBG89OHgvg7Q2rXP3vJgg
2025/9/10 21:52,2025/9/10 21:54,0,100,114,1,2025/9/10 21:54,R_3Fss85ypXuitRkT,,,,,18.9111,-99.2357,anonymous,JA,1,1,32,5,1,1,1,2,1,3,1,1,2,2,1,1,,1Y9Digp2jp8KjleMCoBmy3
2025/9/10 21:53,2025/9/10 21:54,0,100,65,1,2025/9/10 21:54,R_12LBo1HyPWdpHp6,,,,,21.978,-99.017,anonymous,JA,1,2,26,4,1,1,2,2,2,2,2,2,1,1,2,2,,29M5pXEcRWzfe37WqUY4DP
2025/9/10 21:52,2025/9/10 21:54,0,100,87,1,2025/9/10 21:54,R_5Pt9m6lf0bDF70J,,,,,21.0798,-101.6477,anonymous,JA,1,2,29,5,2,5,1,1,1,2,5,2,1,3,1,3,,5l6i4RL7VwCz9t6XvTcqqa
2025/9/10 21:51,2025/9/10 21:54,0,100,153,1,2025/9/10 21:54,R_1jfhau5Eh8uwrMc,,,,,19.2484,-103.7385,anonymous,JA,1,1,19,2,1,3,4,4,4,4,3,1,2,1,2,1,,1brTqkdDAws1pQ3aNWlHFJ
2025/9/10 21:52,2025/9/10 21:54,0,100,101,1,2025/9/10 21:54,R_6lUUaZiZqi3ohS9,,,,,19.4626,-99.138,anonymous,JA,1,2,30,3,2,3,2,2,1,2,2,1,3,1,3,,2,0xfk4OJr5WeivsABG0nMVq
2025/9/10 21:52,2025/9/10 21:54,0,100,105,1,2025/9/10 21:54,R_1CWgRUFto7vwO9b,,,,,19.4371,-99.0111,anonymous,JA,1,1,24,5,2,3,2,2,2,3,2,4,3,2,2,2,,5pOdAMnqZsETLcBMVHthj9
2025/9/10 21:51,2025/9/10 21:54,0,100,160,1,2025/9/10 21:54,R_1eh9Vwm8cUG6IqB,,,,,19.4816,-99.0994,anonymous,JA,1,1,19,5,4,5,1,3,1,4,2,2,3,2,2,2,,6524ZgXcCybjJGMw3gTVOW
2025/9/10 21:52,2025/9/10 21:54,0,100,98,1,2025/9/10 21:54,R_7LoIzIJazme0BNE,,,,,18.9691,-99.6396,anonymous,JA,1,1,36,5,2,2,2,2,1,2,2,1,2,2,3,,1,5XPsMKeI6aIrawOle6MBMx
2025/9/10 21:51,2025/9/10 21:54,0,100,158,1,2025/9/10 21:54,R_1ea3Ib6dFGNPONC,,,,,21.0265,-89.6765,anonymous,JA,1,1,26,5,3,3,2,2,1,2,2,1,3,1,2,2,,0Rh9EQNrppLOsaq6SPQJCU
2025/9/10 21:51,2025/9/10 21:54,0,100,159,1,2025/9/10 21:54,R_7sbsnhfLNRV8TDT,,,,,19.6272,-99.1051,anonymous,JA,1,1,21,5,2,2,2,2,1,2,2,1,2,2,2,2,,77uNhUb5S2Y9ofSmCPwFMh
2025/9/10 21:51,2025/9/10 21:54,0,100,209,1,2025/9/10 21:54,R_5tZG5awrDeqOAil,,,,,20.433,-100.7844,anonymous,JA,1,1,29,5,3,2,2,2,2,2,2,1,3,2,1,2,,28d1sn7qi36b614yZHrEeu
2025/9/10 21:53,2025/9/10 21:54,0,100,82,1,2025/9/10 21:54,R_1uc8tQHxJ8njlM5,,,,,25.7724,-100.3339,anonymous,JA,1,1,36,5,2,2,1,3,1,3,2,1,2,2,2,2,,2H9NQg07VJ9N7uDJKWLHaE
2025/9/10 21:53,2025/9/10 21:54,0,100,93,1,2025/9/10 21:54,R_1O7HhdQIPbgpvmF,,,,,21.8054,-102.2585,anonymous,JA,1,2,25,3,1,4,1,1,1,1,3,1,4,1,1,4,,2ZskbNxNLg2HyyU8CMtnbe
2025/9/10 21:52,2025/9/10 21:54,0,100,157,1,2025/9/10 21:54,R_74I4HPFmDs36b3i,,,,,21.1301,-98.5178,anonymous,JA,1,1,30,5,3,4,1,1,2,3,2,1,3,2,2,3,,21dpAwduMx5h7HkhDzwMeM
2025/9/10 21:53,2025/9/10 21:54,0,100,92,1,2025/9/10 21:54,R_5J2V8rNV9ivax3Z,,,,,19.4371,-99.0111,anonymous,JA,1,1,40,5,4,4,2,2,2,3,4,2,3,2,3,,3,02HlM8rFV3JGalPgmcccM5
2025/9/10 21:52,2025/9/10 21:54,0,100,156,1,2025/9/10 21:54,R_6EpnvPMP9klznIl,,,,,18.8917,-97.0329,anonymous,JA,1,2,46,5,3,2,1,1,1,1,2,2,3,2,1,1,,7u69porUofHpYAz4jSJTWC
2025/9/10 21:53,2025/9/10 21:54,0,100,59,1,2025/9/10 21:54,R_65QLVx5IWCmb2zU,,,,,19.4109,-99.1088,anonymous,JA,1,1,33,5,4,4,1,1,1,1,1,1,1,1,1,1,,7otu0aDtvfWPcjtybhuNOa
2025/9/10 21:52,2025/9/10 21:54,0,100,113,1,2025/9/10 21:54,R_1CBdlzQlWLmA6qF,,,,,17.1156,-96.7462,anonymous,JA,1,1,18,4,1,2,3,2,1,2,1,1,2,2,3,,3,7k1dmiyrpoIrr3OlAygqVe
2025/9/10 21:51,2025/9/10 21:54,0,100,175,1,2025/9/10 21:54,R_6nxjPjchrZW2Ebn,,,,,19.4847,-99.1441,anonymous,JA,1,1,38,5,3,3,2,2,2,3,1,2,3,1,2,2,,1VFtKX1BYAOHNfwrmmh4lX
2025/9/10 21:53,2025/9/10 21:54,0,100,79,1,2025/9/10 21:54,R_1Jiolri1Ll3hTyN,,,,,25.7539,-100.3023,anonymous,JA,1,1,30,5,2,1,1,1,1,3,1,2,3,1,2,2,,3rdVraq2ul7l6NZtxOzTJT
2025/9/10 21:53,2025/9/10 21:54,0,100,84,1,2025/9/10 21:54,R_1CACBWGcbow6yel,,,,,18.5322,-88.3261,anonymous,JA,1,2,41,6,5,3,1,2,2,3,2,2,1,2,1,2,,0L6W685qjXbqwLkVzimu2y
2025/9/10 21:52,2025/9/10 21:54,0,100,160,1,2025/9/10 21:54,R_7PDWd0KUnYtvh0R,,,,,28.9889,-111.3256,anonymous,JA,1,1,38,3,3,5,2,2,2,3,4,2,3,2,3,,2,0yU96RhuMWfRBKoDsqsBNJ
2025/9/10 21:52,2025/9/10 21:54,0,100,141,1,2025/9/10 21:54,R_6XoFsiNw6LovA5V,,,,,32.4041,-116.8198,anonymous,JA,1,1,24,3,3,3,2,3,2,3,2,1,3,2,2,2,,4gTfS2cENztAbQmnlymS2f
2025/9/10 21:51,2025/9/10 21:54,0,100,184,1,2025/9/10 21:54,R_6n12GW9NDHUMRWJ,,,,,20.0969,-98.7585,anonymous,JA,1,1,25,3,2,3,2,2,3,3,3,2,3,2,2,2,,4ADx1nLYHHe02WjZ3nTSdC
2025/9/10 21:52,2025/9/10 21:54,0,100,157,1,2025/9/10 21:54,R_7GiE5YvNvc9eRBX,,,,,29.4326,-102.0099,anonymous,JA,1,2,29,5,3,1,1,1,1,1,3,1,2,1,2,1,,7f76CG9n1v6hYbmK4hah1h
2025/9/10 21:52,2025/9/10 21:54,0,100,140,1,2025/9/10 21:54,R_6j8R7aI1mVAtFID,,,,,19.6272,-99.1051,anonymous,JA,1,1,30,5,2,2,1,1,4,2,1,1,4,2,1,1,,1p8D0ptrZrEaEEV2cHSQEz
2025/9/10 21:52,2025/9/10 21:54,0,100,156,1,2025/9/10 21:54,R_1OOBk5AUkCuczwz,,,,,21.2607,-88.1016,anonymous,JA,1,2,21,3,2,4,2,2,1,2,2,1,4,1,2,3,,1Eusnq0R6Gt9LnAgicdfXb
2025/9/10 21:53,2025/9/10 21:54,0,100,65,1,2025/9/10 21:54,R_5qlnoxiOSRMwu29,,,,,19.5673,-96.8692,anonymous,JA,1,2,32,5,3,2,1,2,2,3,3,3,3,2,2,2,,4BIGX3ZZEtevUkcKz1JhKK
2025/9/10 21:52,2025/9/10 21:54,0,100,157,1,2025/9/10 21:54,R_7d1K62amFQgqqWJ,,,,,19.5183,-99.0344,anonymous,JA,1,1,25,3,2,3,2,2,2,2,4,2,1,3,2,3,,7u3FD3pINarUPEq5ykgDKk
2025/9/10 21:54,2025/9/10 21:55,0,100,52,1,2025/9/10 21:55,R_5SAMsO9VQMsrkMV,,,,,20.6802,-103.3404,anonymous,JA,1,1,29,5,7,4,2,1,2,3,4,2,1,2,2,2,,0V3PGdbTMr62kT7MWkSrTM
2025/9/10 21:53,2025/9/10 21:55,0,100,73,1,2025/9/10 21:55,R_1eqxI9Q7MySJE77,,,,,31.8153,-116.606,anonymous,JA,1,1,30,2,1,1,1,1,1,1,1,1,1,1,3,,1,08whFuBN7MH90ewKC8ZVqL
2025/9/10 21:51,2025/9/10 21:55,0,100,191,1,2025/9/10 21:55,R_126a3QgeMIRWKEX,,,,,21.0905,-101.605,anonymous,JA,1,2,26,3,2,2,1,2,2,2,2,1,4,2,2,2,,3DfbEU0TKCeDMElIATwX9P
2025/9/10 21:52,2025/9/10 21:55,0,100,136,1,2025/9/10 21:55,R_1263cXN9SKClH3Q,,,,,19.4036,-99.0971,anonymous,JA,1,2,42,5,2,4,3,1,1,3,5,2,3,2,2,3,,0t4GPnMCTEUBJKR20SZdck
2025/9/10 21:52,2025/9/10 21:55,0,100,175,1,2025/9/10 21:55,R_65zDBc0EkFyQtnH,,,,,19.5126,-99.138,anonymous,JA,1,1,35,3,5,3,2,2,2,2,4,2,2,2,2,2,,3CkQNwokPhyt1fjZOpWuWS
2025/9/10 21:52,2025/9/10 21:55,0,100,171,1,2025/9/10 21:55,R_1qJoloKLWw9XIaO,,,,,20.6748,-101.3611,anonymous,JA,1,2,35,4,3,2,3,2,2,2,1,2,3,2,2,2,,14oxKH8GTh7XZO1aO6DsM8
2025/9/10 21:53,2025/9/10 21:55,0,100,88,1,2025/9/10 21:55,R_5JfTZyTz6TncJo8,,,,,19.5662,-96.8368,anonymous,JA,1,2,51,3,2,3,3,3,3,4,3,3,3,2,2,3,,25hJOHpjDTUqlvK0SNDmrU
2025/9/10 21:52,2025/9/10 21:55,0,100,177,1,2025/9/10 21:55,R_1Clgz2Rq3scGJ1X,,,,,19.4503,-99.1934,anonymous,JA,1,1,39,2,1,3,2,2,2,2,3,2,3,2,3,,2,5JLDx6oGaL8HvGXXMsYjuq
2025/9/10 21:53,2025/9/10 21:55,0,100,110,1,2025/9/10 21:55,R_7qG704yMzd616sV,,,,,16.7387,-93.1414,anonymous,JA,1,1,42,5,3,4,1,3,2,5,5,1,3,2,2,3,,0WXN36G2c0iUbjxjMgJNdd
2025/9/10 21:53,2025/9/10 21:55,0,100,81,1,2025/9/10 21:55,R_72QSVfEBzLdH1CM,,,,,19.5206,-99.1749,anonymous,JA,1,1,26,4,1,2,1,1,1,1,1,2,3,3,2,3,,74PAHo0jAVs96fnXuXFF1m
2025/9/10 21:52,2025/9/10 21:55,0,100,184,1,2025/9/10 21:55,R_1am2RUKpqLiEMIG,,,,,24.3073,-107.1177,anonymous,JA,1,1,34,6,3,3,2,2,2,2,1,2,4,2,2,2,,5C3iV8uwZ49LDtt11M08XZ
2025/9/10 21:53,2025/9/10 21:55,0,100,92,1,2025/9/10 21:55,R_6Qm9rt6AwOqYZIs,,,,,19.4371,-99.0111,anonymous,JA,1,1,29,3,1,5,2,2,2,2,3,2,3,2,2,3,,3RIDjp2WHutRPntS5TBWxp
2025/9/10 21:53,2025/9/10 21:55,0,100,96,1,2025/9/10 21:55,R_3FLYrpBXGgdz02c,,,,,25.7317,-100.3311,anonymous,JA,1,2,35,3,4,3,2,2,1,3,2,2,2,2,2,2,,0ooKXCidVGgLKXsLRa4fV3
2025/9/10 21:53,2025/9/10 21:55,0,100,104,1,2025/9/10 21:55,R_5S7ahwsHp9uZLSF,,,,,20.4002,-102.7264,anonymous,JA,1,2,31,2,2,2,4,2,3,3,1,2,2,2,1,2,,5vBlMOpxyyXnLxaGPhFwqO
2025/9/10 21:44,2025/9/10 21:55,0,100,638,1,2025/9/10 21:55,R_1MsBR4IwzuM6WZB,,,,,19.849,-98.9601,anonymous,JA,1,1,49,2,2,3,3,2,2,2,2,2,4,2,2,1,,59Pb9COROazyzQu7s5IqD2
2025/9/10 21:53,2025/9/10 21:55,0,100,140,1,2025/9/10 21:55,R_1iIsJunad0Eb69u,,,,,19.3692,-99.1616,anonymous,JA,1,1,58,5,8,2,2,2,2,3,3,2,3,1,2,3,,5fHruZ3pAsM0xn0v06Glek
2025/9/10 21:53,2025/9/10 21:55,0,100,95,1,2025/9/10 21:55,R_7g6cwYbsGVCITtU,,,,,24.7013,-107.4542,anonymous,JA,1,2,27,4,5,5,1,1,2,3,5,5,5,3,2,5,,50tTMPfJZ2OzVoIgertwce
2025/9/10 21:53,2025/9/10 21:55,0,100,136,1,2025/9/10 21:55,R_5UcQNi5BHV5N6LL,,,,,21.5194,-104.9303,anonymous,JA,1,2,30,5,4,4,1,1,4,2,4,2,1,3,1,2,,4RuAMl75w1XPYiOwwIMNXt
2025/9/10 21:53,2025/9/10 21:55,0,100,140,1,2025/9/10 21:55,R_1Ei1R6HuoRc5RYZ,,,,,20.0938,-99.3838,anonymous,JA,1,1,40,5,4,2,1,2,2,3,2,1,4,1,2,2,,35Q18cDE3MN57QclRp8u9U
2025/9/10 21:51,2025/9/10 21:55,0,100,261,1,2025/9/10 21:55,R_6uUio3nFRzITtYJ,,,,,29.0085,-111.6972,anonymous,JA,1,1,30,6,4,4,1,2,1,3,4,3,3,1,3,,3,2auMRYT1Q7K7gjwETTfYP8
2025/9/10 21:54,2025/9/10 21:55,0,100,93,1,2025/9/10 21:55,R_6r1kQhm0DtM9TV0,,,,,20.5679,-103.2985,anonymous,JA,1,1,31,2,2,2,1,2,1,3,2,2,1,2,2,2,,3UKtTlHHMwZVZtLnVA5is8
2025/9/10 21:54,2025/9/10 21:55,0,100,102,1,2025/9/10 21:55,R_7Jq1gTfNDQsRMrm,,,,,25.7601,-100.2789,anonymous,JA,1,2,27,3,2,3,2,3,2,3,3,2,2,3,2,2,,3lQ6bIrYM2HGXsuvY1NBPp
2025/9/10 21:54,2025/9/10 21:55,0,100,89,1,2025/9/10 21:55,R_1euRyOSTzuyEGqZ,,,,,19.3935,-99.0263,anonymous,JA,1,1,32,5,3,3,1,2,1,2,3,2,3,1,1,2,,5eowxjsxGWVnP7pmCekVJv
2025/9/10 21:52,2025/9/10 21:55,0,100,228,1,2025/9/10 21:55,R_5UXSLAtZDI3W6hX,,,,,24.8648,-107.3411,anonymous,JA,1,1,24,5,4,1,2,1,1,3,1,1,4,1,1,1,,44KBgb5nsnWCBag73WwDzu
2025/9/10 21:54,2025/9/10 21:55,0,100,88,1,2025/9/10 21:55,R_7FxFPrPVJewMWKv,,,,,17.2233,-100.426,anonymous,JA,1,1,27,3,3,3,1,1,1,1,1,1,3,1,1,3,,2458s1wnzeDUD5RbSHS937
2025/9/10 21:53,2025/9/10 21:56,0,100,150,1,2025/9/10 21:56,R_54G133uqkjzfxnz,,,,,20.7057,-87.0507,anonymous,JA,1,2,26,5,2,3,2,2,1,2,2,1,3,2,2,2,,6LzxyFj5Zmf7GtIkpC8iNJ
2025/9/10 21:53,2025/9/10 21:56,0,100,169,1,2025/9/10 21:56,R_1QXeJ374pKnmIoJ,,,,,18.9936,-98.2733,anonymous,JA,1,2,31,5,3,5,1,2,2,3,4,3,3,2,2,3,,6zwLIDfCJ6j6mlCQK3YmPJ
2025/9/10 21:53,2025/9/10 21:56,0,100,170,1,2025/9/10 21:56,R_1cuzkdhpLX6alSV,,,,,19.4806,-99.2414,anonymous,JA,1,1,31,3,3,3,2,1,1,1,1,1,3,1,2,1,,6EiFX6zZqtSqObziiGXD08
2025/9/10 21:54,2025/9/10 21:56,0,100,99,1,2025/9/10 21:56,R_1GHZjkbEabmTypP,,,,,16.7387,-93.1414,anonymous,JA,1,2,44,5,3,3,1,2,2,3,3,2,2,1,2,2,,27BK2L3dv62uHoWiNDLQVE
